mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,label
-332.46655,130.33255,-11.664471,46.094666,0.54406196,3.4073098,4.4416404,11.343054,2.6632347,7.5629334,13.869175,1.7006173,0.9460173,9.311935,-4.624499,-2.6933835,0.77936757,-4.7341285,-3.4477088,0.9128182,November
-346.28006,127.896385,-11.991928,41.22576,2.0081167,2.8541367,7.218437,13.795513,0.52502733,6.957078,13.836152,2.481584,1.4883668,6.943673,-5.531411,-1.0863092,2.9333115,-2.902073,-4.7913613,0.46757117,November
-354.88617,125.313835,-17.330454,37.733246,-3.8079045,2.388719,7.6298795,12.276829,-2.8369877,5.8688745,9.375246,1.5378984,1.2589822,1.8266577,-7.6313915,-1.5306774,-2.146702,-2.6188376,-3.8429437,2.3007352,November
-339.60678,127.73057,-13.832374,41.699783,-0.888845,3.4441159,7.3540616,13.248826,0.25648755,6.5158296,14.381857,1.103579,2.1781032,6.4827423,-5.0434237,-2.682258,1.7349496,-3.1654303,-3.6413298,1.3840462,November
-352.67142,123.472275,-13.005305,42.3006,-0.5572128,3.1110442,6.2532744,12.200632,0.20561168,7.355893,12.764977,-0.19112176,0.10545552,7.17968,-5.451602,-2.099954,1.8673862,-3.1531763,-4.886296,1.240157,November
-351.8259,126.978874,-14.438072,38.903824,2.4447029,6.066666,4.352434,14.187269,1.7546641,5.929055,13.403217,3.9415088,-0.7404819,5.680546,-5.4292464,-0.63337046,2.3467898,-2.108695,-2.012181,1.4468371,November
-354.0883,127.99896,-14.746297,38.471474,1.790872,2.6697786,6.109294,12.653767,-0.55522203,6.839248,10.818454,1.5809102,-0.07152825,5.593869,-5.131832,-3.0334442,0.045445736,-1.4288278,-4.327392,1.5261791,November
-363.3108,124.07813,-11.023472,37.71999,6.1072736,9.230554,6.2874613,14.061508,0.22071546,4.1628523,12.354849,4.377128,-0.2951853,2.8779368,-6.827695,-1.142832,1.1243721,-2.2365239,-3.3265653,-0.15998615,November
-345.01865,131.04199,-17.486675,41.69139,1.8065165,-0.10159597,3.9071639,10.817279,1.6757511,7.6236916,14.714174,3.6183536,-1.3749622,5.8984737,-5.2499847,-1.1475043,0.8326462,-2.8585727,-3.5442,-0.46039435,November
-331.24,132.93535,-18.961926,43.577988,-1.1656369,-2.1058562,3.4775937,10.376084,1.1053413,6.4534755,15.448498,4.0263352,-0.44580916,7.091259,-7.0035586,-3.177119,2.3160102,-4.5984116,-4.5816383,0.31736878,November
-330.6808,132.85638,-20.524137,38.434223,0.3104415,-1.3340081,1.6613247,10.107975,0.689406,5.162815,14.214786,2.2973495,-0.5089087,5.838924,-7.5928082,-3.36081,1.5267746,-5.3703866,-5.1690683,-0.5415229,November
-341.6827,131.85286,-15.833725,44.46352,0.22275358,-1.5001831,4.9304514,12.48846,0.7768367,6.987193,13.276199,2.4022713,-1.5282906,7.803607,-7.0271587,-3.1637752,2.109954,-4.0714784,-6.1192856,0.7715379,November
-349.7967,127.389145,-12.1308365,42.544006,-0.21809538,1.7583764,4.5101695,10.756526,0.3094481,8.792093,12.742574,2.0717943,0.47275233,7.2044196,-8.197866,-2.2472441,3.6055214,-3.3865926,-4.3905563,0.17808037,November
-338.44708,129.12134,-15.312922,47.33022,1.3137513,-0.9876912,5.2435985,9.711822,2.3785853,6.788228,13.728936,4.9759717,-0.3414559,9.358254,-6.6928973,-3.3946607,2.4477656,-4.810401,-4.7383265,0.103248455,November
-329.4976,134.39455,-13.068166,46.477165,-0.6629989,0.40558955,7.75453,10.246818,0.2181466,6.9586873,16.14116,3.789771,0.5515493,7.3447747,-7.57161,-3.3033688,2.7784824,-3.16026,-5.1189075,0.59930444,November
-338.85217,133.4125,-12.329948,47.145203,2.2762551,1.2046131,6.3639054,12.618401,3.0331302,9.155787,14.228697,4.1333094,0.4087054,8.606127,-6.2238326,-2.7494984,1.2912161,-2.7841308,-3.7155604,-0.8760209,November
-338.8353,132.7306,-10.826033,45.011166,-0.28011748,1.7110468,3.8097548,10.165465,0.7996416,5.3234024,14.078502,2.1295474,-2.1024506,6.5143094,-7.4057946,-4.2972407,2.1096725,-4.015424,-5.6945114,-0.5810751,November
-339.7275,131.62903,-11.23172,45.94575,0.25199962,1.9859266,5.517168,13.160301,0.44438964,8.6038265,12.202857,1.8997283,0.2953333,7.627142,-7.327278,-3.79555,1.6009815,-3.8838649,-6.1052394,0.92757624,November
-348.9412,130.04602,-5.8415365,42.60364,3.149177,7.806872,6.509645,12.985272,1.9984659,2.670959,12.216705,6.0031614,1.4428942,5.5356874,-7.932013,-1.0065898,2.8181138,-3.3361003,-3.8240561,-0.18247584,November
-332.07623,130.97455,-11.261874,49.296013,0.57872885,4.752677,7.2491274,13.432625,2.3474178,8.120691,14.419072,2.093749,-0.6884337,7.0808578,-6.8052163,-5.696535,-0.07690894,-5.0738044,-6.836731,0.08031805,November
-339.45792,136.03725,-10.0473175,45.122253,4.669526,4.6488934,7.8204513,16.217918,4.4696255,8.292207,14.351332,4.5981026,-0.3914674,7.045707,-6.2758646,-3.851664,1.1204498,-2.5081084,-4.314481,0.28996617,November
-351.11444,133.74052,-8.366538,43.233734,2.4893737,4.3424697,5.319016,13.377284,2.261665,7.6205454,10.917936,2.6014185,-0.40340245,5.923387,-7.29751,-3.2607002,1.2093006,-2.6335232,-4.0535502,1.1181427,November
-349.52588,128.47804,-12.19207,45.57786,2.2169108,4.8862753,7.6240044,13.226978,1.9068457,8.971372,13.61495,3.338152,-0.9825879,5.945647,-5.833409,-1.7931349,2.281709,-1.2426558,-3.2732918,1.406845,November
-344.0664,127.76693,-14.4386425,44.802334,-2.2776585,2.386576,5.379553,12.695421,0.6540253,6.3786416,12.4932995,2.8114696,-1.1284255,8.410613,-7.9804096,-3.9409938,1.4384724,-4.4599767,-6.8244166,0.5479681,November
-346.2662,127.8718,-13.343471,43.37464,0.22086497,3.1201155,7.7316446,11.5940275,0.6150269,7.087475,10.217503,2.161119,-0.41270915,7.1137486,-5.4363008,-2.8612201,1.9762583,-3.4372294,-4.8628774,0.48283753,November
-343.06564,129.13394,-10.604038,46.55981,4.0756993,2.2240973,4.438513,12.759369,2.3578491,7.5991898,13.959408,2.6879,-0.4747347,8.474943,-7.0346785,-1.9832013,3.8598342,-3.1204267,-4.427989,1.2245231,November
-342.84924,127.45903,-8.618191,47.16379,-0.20598555,1.3103607,6.7889066,14.731396,-1.2537303,8.994932,12.6305065,2.0777535,0.2152828,8.126103,-6.3669906,-0.21866858,2.0829492,-1.6096271,-6.24144,2.092145,November
-346.70026,128.10313,-9.401583,44.037407,2.2486908,3.0999687,4.5571823,15.365807,2.079778,7.208103,11.444632,3.2836583,-0.15186898,7.6263123,-6.412164,-1.5221423,3.4689443,-2.5843909,-4.8844733,2.7649739,November
-336.82925,131.13943,-11.17322,41.159756,1.7324017,-2.0746963,2.3225641,12.162607,-0.42608845,7.310823,12.834243,3.1749122,-1.7741832,5.955868,-9.420762,-3.2153707,1.9339442,-6.80093,-6.0355477,0.5085739,November
-352.26987,128.18605,-9.409882,42.391056,2.8739135,6.2359943,7.4008093,13.708296,2.9098058,3.0479455,11.385091,5.4339457,0.8330836,5.575325,-7.6351795,-1.0243716,3.6228595,-4.1011724,-3.9940202,0.67218727,November
-340.2615,126.90743,-10.90326,46.78019,-1.3921343,1.4365102,6.2670836,13.114883,-1.4685856,7.7579427,11.814339,3.4008563,-0.6789575,7.546501,-6.741519,-1.7426484,1.3827481,-3.1173306,-6.543611,1.729048,November
-341.39642,125.27105,-14.024133,44.65391,1.9281627,-1.81769,-0.46554515,12.794999,-0.6575723,6.691803,12.949388,3.0010412,-1.7748876,6.591344,-7.549323,-2.9704537,0.07297576,-4.02795,-6.5151663,-1.1595573,November
-335.24203,133.86061,-16.549053,43.748173,1.4287536,-1.1412652,3.9840875,12.560233,-0.96470916,7.527599,15.111131,2.3392012,-1.3214303,7.359765,-5.253403,-3.9618478,0.52413994,-3.7994869,-6.207127,-0.26451764,November
-333.3821,131.56114,-14.557242,44.439564,-1.9288868,-2.9785008,1.4066548,7.647803,-3.0792522,7.322388,13.751886,1.848007,-0.8203397,7.607635,-9.837402,-4.5351787,0.6450379,-4.7407165,-6.1939397,-1.5943387,November
-341.36304,132.05157,-16.21177,45.59361,0.48719606,0.5323211,3.5935524,11.034248,-0.5333341,7.148337,15.956242,3.3951387,-0.90929866,7.7767024,-7.4390693,-4.229223,1.3742393,-4.1910114,-7.180179,-0.8464826,November
-346.65833,128.75247,-10.667222,44.276657,2.5784142,2.65461,4.335904,14.078037,0.5842437,6.5155954,13.888078,3.6258714,0.4486854,6.979486,-7.0440645,-1.8866926,0.13777684,-5.7474527,-7.0606446,-1.7137855,November
-340.21536,133.11795,-12.977774,46.65097,-0.18339092,-0.23256157,2.1428924,15.151,0.44500932,4.666036,16.432596,2.7300165,0.45097214,11.655874,-10.200128,-3.1170244,4.3098965,-6.463756,-7.4914565,0.0639925,November
-325.44644,131.85728,-15.085203,49.187424,0.051580604,-1.4169747,2.3376281,11.261712,2.094891,4.5950375,13.729253,0.58613294,-0.8097595,9.416268,-9.887792,-6.7594266,0.2419655,-6.392252,-7.6520042,-3.2128034,November
-338.12067,131.4192,-9.451955,48.006012,2.9575984,-0.68314654,2.2507493,12.176025,1.1621548,5.939439,15.305746,2.755875,-0.34584135,8.859213,-9.429962,-3.405972,3.694396,-5.8765707,-7.0099993,-1.3476781,November
-326.5296,129.69075,-20.26651,41.614513,-5.0203395,0.5502459,6.0905237,11.2036705,-2.2145553,10.030406,14.34778,1.1070553,1.9901954,5.553285,-7.316301,-0.24847907,-0.51970136,-3.9868708,-5.733523,0.49380487,November
-348.39728,124.130905,-10.822415,42.431133,4.027169,9.42412,4.6009583,13.045566,3.4248931,5.3630877,14.835411,4.3954186,0.30555862,6.037731,-4.7808723,-0.032047164,2.767983,-3.5152936,-1.4069985,1.5104405,November
-330.10645,128.44891,-16.573965,46.458042,-2.0004075,0.901505,4.194104,12.993468,-2.0361865,4.998437,15.478519,1.8154244,0.50501865,7.3320584,-9.570104,-0.7129049,1.1023107,-6.7942033,-5.9167423,-0.055792164,November
-348.30862,127.582634,-7.1626263,40.87531,2.538686,9.20843,6.175122,12.7795315,1.5320976,6.664177,9.789619,2.3546069,-0.6622266,3.2957706,-5.5860996,-0.79946136,2.084139,-3.047229,-2.5336294,1.9321926,November
-341.10007,126.74235,-11.024505,43.57787,-0.6714054,5.8848696,4.7536864,13.681636,1.7479346,3.6058204,12.731522,0.9190314,-0.43476662,6.146671,-6.30753,-3.563144,1.8090932,-2.4316578,-3.101302,0.039114207,November
-355.42065,127.59684,-9.858118,39.70939,2.4075098,3.301167,4.407607,11.97471,2.3295612,5.4769263,9.278734,-0.35758778,-1.6937859,5.045672,-5.593778,-3.3331916,2.5288198,-2.3595333,-1.8758519,0.94765395,November
-360.80334,125.14785,-7.989724,38.405483,2.1059515,9.002852,5.535921,12.959949,3.3293028,6.292694,11.349736,1.3090926,-1.1132929,5.669897,-6.836311,-1.4519382,0.5834273,-2.8350563,-0.4508232,1.4546343,November
-377.35815,127.18561,0.1389616,35.094673,-4.6774764,12.884931,10.310292,15.408539,0.36466664,4.515648,10.814001,3.6958325,4.470145,5.4699297,-6.700804,1.880291,0.42917386,0.88287115,-0.18291855,2.4761992,Oktober
-362.21042,132.76634,0.54864395,33.429554,-10.277513,8.214178,7.556448,13.286712,0.7431755,2.8874288,13.522268,6.1709027,3.0668051,7.795862,-8.086256,1.6448879,5.1012416,-2.5587564,-3.716856,0.23140633,Oktober
-373.1345,129.74608,-3.0770311,30.936398,-5.8932257,7.879137,6.985555,12.285769,-2.2868266,2.5722625,12.854888,4.616547,2.1799483,4.404672,-6.606011,-0.646598,-0.27957574,-1.0895174,-4.643727,1.1833087,Oktober
-364.74124,131.73131,-1.7800473,32.627316,-9.412826,6.5980496,6.1096134,12.065319,-2.666425,4.981554,14.657091,3.4033194,3.2780108,5.0883217,-9.689894,-0.056220822,0.2192347,-1.3370267,-3.4030464,0.74703324,Oktober
-371.41693,124.34951,-4.247405,31.670233,-7.231292,8.708853,6.7723083,12.849645,-0.83209866,2.3632684,10.748532,4.9326425,1.7981694,3.183764,-7.297764,2.2947705,0.3353778,-1.4968054,-2.0729623,0.4803002,Oktober
-378.12152,125.47898,-1.9839288,33.06974,-4.0565243,11.467297,8.191562,14.181912,1.4434468,4.8481154,12.908469,5.792834,3.0188024,4.7951493,-6.0906096,4.0985165,1.1689368,0.1562677,-2.765229,1.9217131,Oktober
-369.86935,127.5575,-0.13792832,33.32246,-5.315203,13.040721,8.8062105,12.368335,-1.0826839,3.9781036,12.432742,4.2101398,3.2539284,4.1222844,-7.6728196,3.6310291,1.1730348,0.26597196,-3.9485824,0.6784466,Oktober
-369.44797,124.15138,-3.7323093,32.957752,-7.110279,10.02616,9.413571,14.862354,-0.98375475,3.3345764,16.231848,6.309308,1.2365235,7.5372143,-7.1769276,0.29884025,2.8025022,-1.7264938,-1.2243695,1.8149298,Oktober
-366.21118,127.31783,-4.8261967,33.004158,-6.67029,10.768462,8.403597,12.491351,0.09235066,6.6395454,13.958226,4.610419,3.0395112,5.0361934,-8.366703,1.8023814,2.9113216,-2.4375389,-1.5896235,1.1815495,Oktober
-359.19748,133.3644,-5.064581,33.03648,-8.617042,7.489746,9.036792,14.043441,-1.1558794,5.474403,13.963594,1.5187948,3.0405557,5.395354,-8.04222,1.8995416,0.76862645,-1.18743,-4.0460434,1.3498429,Oktober
-369.16672,132.67352,-0.3066409,33.711884,-6.408779,10.577479,5.730605,12.105288,-1.0526241,3.7395313,14.080421,4.9795,2.2619543,5.068036,-9.649058,1.8846977,2.7136757,-3.4876103,-2.8348746,1.8386564,Oktober
-377.36194,129.74872,-3.5267684,30.102226,-4.293229,9.626199,10.743082,15.124605,-2.8618748,4.7340093,10.024471,4.525715,3.9674885,2.9470725,-5.2942634,0.7926718,-1.6255245,0.6152897,-4.458379,1.0223037,Oktober
-359.4662,134.75493,1.4441228,33.09773,-8.003489,10.993043,6.769864,16.027454,0.4763984,6.0872116,14.688521,1.7189554,4.443579,5.6896477,-8.493471,2.678076,-0.15025954,-2.2156506,-1.8809637,1.7923049,Oktober
-356.17853,137.61104,-4.4162674,35.88416,-8.145446,8.708835,8.471712,12.80867,-1.2397281,7.917436,14.609892,4.1471133,5.091832,7.6219244,-6.101858,2.4086235,0.7363807,-0.31114846,-2.0667164,3.9904466,Oktober
-373.01355,125.07533,-2.2103448,33.821465,-7.6740212,10.762461,7.7075825,13.22368,-0.23998047,4.3769984,11.522948,3.0844662,4.620313,5.2224336,-7.2359805,1.2249197,-0.7871535,-1.2528168,-2.314579,2.5614722,Oktober
-357.26968,132.49275,-3.9855783,31.236095,-7.5978875,10.663417,9.269886,13.116155,0.14195646,3.6136143,13.796183,3.950973,4.3705134,5.9117794,-6.3458652,-1.96617,1.7328733,-2.1902637,-2.7805007,2.6478877,Oktober
-355.27588,135.21838,-0.19918133,31.936218,-10.035224,10.494029,7.00415,15.45767,0.124397345,3.7958744,14.822208,1.3723577,6.404276,4.9927335,-8.24057,0.89314103,1.7598476,-4.4579854,-5.645481,0.9136822,Oktober
-353.31186,136.8037,-5.267736,33.252056,-9.2555485,6.913599,8.331574,11.867833,-2.5827637,6.689924,13.950163,2.9560573,4.46873,5.2936406,-8.219636,-2.5999417,0.42908123,-4.905705,-5.678753,1.3664707,Oktober
-361.41928,136.66943,1.3254331,33.06492,-7.310602,10.772458,8.290026,15.96292,-1.7226262,4.3086967,12.453056,3.1517365,4.763108,7.394591,-5.8447356,0.42700946,0.58895636,-1.8610057,-2.3813436,2.1772506,Oktober
-357.5237,135.21907,-2.4966068,35.315838,-3.7668824,11.002909,9.953798,12.603647,2.6027746,6.627012,15.502683,7.529708,2.4203854,6.5443435,-8.3935795,1.2947924,4.959837,-3.08469,-1.5437506,1.1874496,Oktober
-368.97443,129.0913,-2.8133366,33.382526,-4.673126,8.513877,7.6452847,11.932273,0.19306047,4.149932,13.319848,3.706141,2.1716337,5.395507,-8.35405,-1.4283093,2.1562588,-2.6473281,-3.721501,-0.8256968,Oktober
-360.7936,134.56721,-6.495132,30.90167,-9.0306,7.068876,7.415196,12.810046,1.0053269,4.577498,13.475159,4.2641463,4.053697,5.4527097,-7.1249375,-0.5664959,3.0663223,-0.9272184,-2.681683,1.7742138,Oktober
-376.0494,126.0813,0.34543598,33.665375,-5.109821,13.427547,9.89076,14.095668,1.8247781,5.093222,11.8860655,4.873393,4.6724052,5.1098003,-6.062387,1.8312651,0.39782846,0.42511946,-1.2728566,1.5787247,Oktober
-376.60602,124.61716,-0.5377177,34.436176,-5.158753,11.582294,7.6593623,12.970089,1.0793983,4.908987,12.279823,3.1824415,3.8547232,6.373468,-6.299411,0.81421137,2.4794023,-0.60786533,-0.98332334,2.5911815,Oktober
-360.8155,129.68231,-1.7644424,35.834167,-5.0709724,11.411412,8.840914,14.043035,1.7856668,7.723852,15.995236,5.1306224,3.3102782,9.514942,-5.264734,1.0764948,2.7558217,0.1321226,-1.0366524,3.2149038,Oktober
-351.49402,136.0506,-3.0140724,36.962193,-4.475701,12.967637,9.502001,17.236101,2.7520206,6.309106,17.330536,8.655512,5.626839,8.707186,-5.4505844,2.5754511,4.318351,0.7441759,-4.182027,2.6811893,Oktober
-348.6149,136.4396,-3.2489471,31.84669,-9.580545,7.675265,8.963047,14.749084,-0.82504505,3.6343443,17.193628,3.9353535,7.4559317,8.007934,-5.203799,1.6383977,4.2863383,-1.123342,-4.2750607,1.929449,Oktober
-360.5772,134.76047,-2.8197908,32.713654,-7.4241395,7.988188,6.32281,13.343562,-0.53690404,4.1125317,14.735172,6.6474724,3.8537245,6.6758795,-6.2859216,1.1727442,1.8003502,-1.6461138,-4.4627814,1.9789158,Oktober
-359.6304,132.68744,-3.2978094,35.07271,-7.665433,7.3690133,9.929959,11.7176,0.5488634,6.5140963,13.69323,3.9635468,2.9590197,5.8203077,-8.922479,-0.15186463,4.0774994,-1.7159859,-2.6229038,2.1756659,Oktober
-354.16888,131.70648,-2.099866,38.47956,-6.514623,9.000638,6.9628873,11.950048,1.7513622,6.087514,15.589207,5.719997,5.7087097,8.2334385,-5.3583927,0.36587757,3.6559486,-1.6868075,-2.2957702,2.743109,Oktober
-343.42685,134.72438,-8.707318,38.8003,-10.808353,4.2033496,8.205098,10.637525,0.31319636,5.46628,16.03177,3.5538096,4.869216,6.0231795,-10.975623,-0.4959908,2.3438773,-1.583732,-1.8548945,0.7615003,Oktober
-351.37625,131.14374,-4.6374226,32.525326,-9.406824,6.030023,7.5717,10.420038,-2.3657598,3.960659,15.73934,4.766262,2.238114,6.4796205,-9.352192,0.5979081,4.77948,-3.3597012,-3.363999,-0.20162603,Oktober
-349.19867,131.05533,-6.3790903,35.464077,-10.248946,5.5822444,4.949991,11.533103,-1.384805,4.359006,17.54533,2.4052126,1.2815374,7.9007215,-9.31254,0.11512575,4.167362,-5.75671,-4.8296275,1.5432901,Oktober
-376.80457,130.2579,1.1602901,32.331078,-6.8550344,10.782172,8.717837,15.115808,1.015067,4.2630053,11.8675,3.6732204,6.0835686,6.2627797,-6.981062,2.0470219,0.37852064,-0.08160448,-0.7942374,1.7934225,Oktober
-359.92047,132.23947,-1.1913025,33.50647,-7.876055,7.626849,6.6899166,9.524891,-1.9303019,5.528964,14.625043,4.9825554,1.9718204,6.146579,-9.553823,-0.19327104,4.742646,-2.0504918,-2.7564263,1.9533198,Oktober
-340.07327,138.56564,-2.0114763,32.75302,-12.406244,4.747498,2.1789632,9.627143,-3.2794833,3.1091373,16.691587,4.812918,2.5916407,8.215789,-11.536846,-0.7073627,2.5214431,-2.9924579,-4.6266427,0.5152657,Oktober
-339.28427,137.85135,-3.788696,32.8291,-12.286564,6.8975067,2.589307,10.103583,-1.5652355,2.2759216,17.286304,3.8659632,2.9896498,8.496655,-12.40895,-0.16451772,5.0054274,-5.4034896,-3.5705748,1.2008759,Oktober
-337.5149,138.16025,-5.6198826,34.7124,-10.739658,2.929692,4.355636,10.528641,-1.8447781,2.6840425,15.386747,3.2754912,2.4221115,7.151632,-10.852789,-2.891225,3.8761408,-4.3846827,-5.4852467,-1.3912513,Oktober
-343.30423,138.28021,-5.58226,37.707153,-8.76639,7.5418215,7.6400313,10.392467,-1.9784123,4.2187314,15.916405,5.4513702,2.8974454,8.382817,-7.746862,1.7224394,5.6113358,-2.9170225,-2.6996217,1.4207326,Oktober
-339.85214,135.54787,-2.2009304,40.818184,-9.446545,7.7057924,6.390686,9.726692,-1.7284473,5.054623,18.416042,3.7975993,2.971074,8.293649,-9.919717,-0.2019456,4.8904333,-5.0419807,-4.669449,0.09318564,Oktober
-356.10425,134.46172,-4.403285,35.58648,-8.850941,6.82017,4.4134064,8.90533,-0.77578235,3.5231209,15.940252,5.5567493,1.6772166,7.526351,-9.308135,-2.5786963,2.942485,-2.6553175,-4.4672384,0.61520475,Oktober
-334.91248,138.32555,-5.6768637,36.76417,-14.144123,5.5033326,2.1474755,8.601864,-1.0633616,-0.17041457,18.828194,4.2358866,1.8568316,8.658594,-11.520206,-2.4797134,3.4096522,-4.8373666,-5.72349,-0.6980938,Oktober
-351.4872,131.60799,-1.7429605,36.513523,-11.45823,8.000463,6.9024854,12.023556,1.9845768,4.5268006,12.598141,5.9795074,4.0169816,10.645383,-8.026477,-0.18850678,3.8317132,-5.463352,-5.6454597,2.3804395,Oktober
-339.2489,132.96376,-9.463949,36.873333,-13.037137,5.1086564,2.7247012,7.460163,-1.743147,2.9256997,18.998554,4.230454,0.87482196,8.150837,-11.0370455,-1.8942981,3.298316,-4.866627,-5.966052,-0.8800469,Oktober
-370.9824,129.12944,-2.064939,30.433472,-8.468099,10.180426,8.502338,13.098734,1.1712729,4.037468,12.5952015,5.6652617,4.1190133,6.577061,-8.221017,0.77649564,2.7899287,-1.7676829,-1.9020847,1.8214998,Oktober
-345.20706,129.88815,-5.439625,40.335926,-8.194106,8.71845,6.277034,10.214992,1.2852747,5.82782,15.08113,4.4149237,4.214985,8.791309,-8.943177,0.5353419,4.04884,-3.877592,-4.1062355,0.90011543,Oktober
-367.45007,127.91987,-2.3135045,31.161795,-7.2408166,11.2020645,9.002431,13.068569,1.254134,3.456996,13.367147,4.6842957,5.715108,7.056156,-6.595484,1.1163201,3.4814425,-1.8946357,-1.8213212,1.7393509,Oktober
-371.98032,131.53484,-0.15136082,30.882645,-7.9350524,9.328094,7.6263404,12.759798,-1.9081011,0.80114806,10.767742,4.3706484,3.0919757,5.0000334,-8.0838175,2.1924703,2.075383,-2.0540743,-3.093175,1.4862256,Oktober
-369.98538,129.53703,-1.8519732,34.266624,-5.58717,8.102286,8.600516,12.454384,-0.6764778,2.8248107,11.500386,5.7103143,2.9809577,4.476547,-8.591669,0.7969322,3.1175385,-1.6572684,-4.1051955,0.86510926,Oktober
-370.79764,130.14606,-2.3273563,34.62952,-8.269432,9.658035,8.257953,11.211335,-1.372898,4.3380785,13.519959,5.246838,2.5141313,5.3403144,-9.435417,1.0592412,2.5633137,-2.1011345,-3.0553052,1.0458419,Oktober
-349.12335,125.23781,-6.402994,37.466873,4.310212,2.3051596,4.896443,14.133378,4.1536584,6.222495,13.328528,3.2827106,4.239732,8.870228,-7.967138,0.26764947,3.428596,-3.2820544,-1.9127668,3.0828106,September
-349.90244,122.20117,-8.151198,39.892365,0.4282368,2.4172847,0.5210583,12.523606,3.6421402,2.9162536,13.2068405,1.086678,-1.5374877,9.708085,-10.863047,-5.6164665,3.2155886,-4.782855,-5.401612,0.70618945,September
-341.99026,123.183556,-4.804881,41.9252,4.137298,-0.33029243,2.3579328,13.094388,2.3707995,6.1345277,13.93094,1.6738046,2.2874124,8.92514,-10.832136,-3.886055,3.330978,-5.931336,-4.0805864,-0.1766814,September
-341.86902,122.26379,-1.5857928,41.243023,5.8452387,1.6284788,2.1767855,11.383402,1.7983996,6.003201,14.177625,1.0957613,1.8706542,10.445539,-10.810753,-3.937057,3.7924788,-5.148107,-4.126902,-0.4334878,September
-351.31174,123.66455,-3.1746404,41.8886,6.0457582,1.5254326,1.6222875,13.563607,3.2765799,6.118308,12.962357,2.0228698,0.812685,7.0533295,-10.537651,-5.0018287,1.5985296,-5.003554,-4.3186755,-1.1987108,September
-333.61957,127.66243,-2.2215428,41.521397,8.670219,-0.92642254,1.4004543,14.190733,2.7113113,5.1096253,18.125748,6.514419,3.2517235,10.113865,-7.891164,-4.835712,2.2830124,-4.2167387,-5.421016,0.5163413,September
-333.0658,131.81392,-3.8003852,40.97221,5.348703,-0.80560505,1.7310982,12.318463,3.3289518,8.5099535,15.724451,2.255149,1.248883,9.997185,-8.149524,-4.889439,2.972306,-3.4204557,-5.93009,0.4595792,September
-338.1182,133.6883,-11.76673,47.416256,3.8566275,-1.429207,3.9702785,10.299568,3.4895415,5.478017,15.141725,1.8033931,1.4563278,10.418531,-11.50716,-6.4453387,5.2795415,-5.363193,-5.4228473,0.8766663,September
-329.29428,124.45797,-2.1134896,45.500687,2.7226834,-2.6921773,-1.2309521,11.257691,1.8595368,4.4413295,14.974195,2.138807,2.3529558,13.287004,-10.659423,-4.0578413,5.340644,-6.6019926,-4.930047,0.2213271,September
-335.00308,123.047325,-2.1647007,37.457092,1.4115843,-0.7102929,-2.168249,12.355948,2.1337569,4.9956613,16.341503,4.0926332,2.0614018,7.840273,-9.7048025,-4.612165,2.3841906,-5.245365,-3.4833496,-2.183698,September
-326.80045,126.69272,-3.7820933,48.45816,6.1535497,0.9610661,2.2276661,8.383627,1.0748346,2.0476682,14.797058,1.2300378,-0.07866538,8.999621,-10.459081,-6.3080564,4.021862,-6.869702,-4.257897,-0.18065806,September
-345.45944,118.57449,-6.7850723,39.119465,1.4137746,4.938381,3.019988,14.757445,2.9731803,4.0088162,18.056694,3.3612192,3.010591,9.189238,-8.948476,0.37372807,3.5050921,-6.4706163,-1.5401468,2.0501363,September
-331.63736,124.05637,-7.6731386,40.855995,4.9323816,2.570839,4.8768272,10.312104,-0.57277703,8.284977,15.026787,1.3043132,2.3087583,7.604413,-9.606482,-3.5043182,0.7028079,-6.586898,-4.1273546,-1.200006,September
-343.7549,126.03724,-1.7763698,41.3842,4.321785,2.1685634,3.9420357,11.525203,-1.5972527,6.510874,13.852972,1.1323981,0.9868298,8.510115,-8.759637,-2.3004377,3.0131571,-5.1468453,-3.7324367,0.6520537,September
-336.06555,127.06743,-6.843614,43.697388,3.8578362,0.09846183,3.4331968,13.642859,-0.7487165,7.1010656,15.569238,2.5032022,1.2904351,8.617005,-7.5949874,-2.2883344,1.8164592,-3.4507258,-3.6578138,1.3888015,September
-344.33273,129.63948,-3.431713,43.94022,3.4281244,3.2420342,2.639589,11.227091,0.7132319,5.622962,14.187809,1.4041877,1.4663246,7.500109,-8.503775,-3.5670943,0.3369313,-4.0097103,-4.096265,0.47327825,September
-327.58133,129.14697,-5.3634095,44.39538,3.0733805,1.4972221,3.8440056,12.605237,-1.1618536,6.979939,13.756139,1.488936,2.4354463,9.149087,-10.552068,-3.2614343,2.494607,-4.3791394,-6.267976,-2.0834758,September
-333.65967,129.19153,-2.5896735,44.761135,5.1910825,3.2918785,4.889691,13.523853,2.3039417,5.6540465,15.312565,2.339756,1.1999657,7.105833,-10.3282585,-3.7230291,1.905033,-5.2403955,-5.0596657,0.28932098,September
-327.84503,133.13353,-1.8259782,48.300358,2.017874,-0.9835178,5.4543023,10.682754,-4.295968,8.170022,16.11092,1.7546906,2.2519014,8.192951,-7.7462244,-0.40728644,-0.6267405,-1.2950577,-2.8237507,1.6877829,September
